establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
83,83,Elevage ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.658575,2.67679899999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
84,84,Elevage ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.514942,2.70501400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
85,85,La Ferme du Champ d'eau,,,,,,,2024-03-01,Animal Production; Meat Slaughter,,,,Unknown,48.1861961,2.0996541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
86,86,Eggteam (Matines),,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6085258,2.0907602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
87,87,Ferme de l'Orée de Milly,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.40088,2.4958717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
88,88,Ferme de la Mare,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4390593,2.05015200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
89,89,GAEC des Gaudrons,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4059808,2.2652083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
90,90,Earl Elevage Du Fonceau,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4767112,2.1849834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
91,91,Earl Piffret,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5420741,2.1728978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
92,92,L' enclos Des Chevrettes EARL des Rochettes,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4737326,2.2432652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
93,93,INRAE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.584957,2.3297424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
94,94,L'Oeuf Briard,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.8977707,3.1668794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
95,95,Elevage DE VESTELE - SARL DU CHAMP LEROY,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.8512487,3.4319204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
96,96,Le Pré de la Fontaine - FERME DE LA FONTAINE DE FLAIX,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6402103,3.3657209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
97,97,EARL LES VOLAILLES DE BOUY,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5065494,3.2975256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
98,98,SCEA AVICOLE DES MONTILS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5101633,2.9450701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
99,99,EARL George L'Epauche,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7660747,3.1929669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
100,100,Ferme de floe - EARL Le Chant du Coq,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1905043,2.8353091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
101,101,EARL de la Masure,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5290846,3.0181949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
102,102,EARL Avicole Du Vivier,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5770153,3.3099598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
103,103,Philippe Aviculture,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6955104,3.3336472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
104,104,Ça roule ma poule,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1848111,2.8785278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
105,105,Elevage SABLONNIERES LUC,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.8744983,3.1915879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
106,106,Ferme de la Couture,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.048707,1.9573813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
107,107,Ferme de la Ruellette,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.1280498,1.894512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
108,108,SARL FERME DU CHATEAU MAIGRET / SCAAB,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.1271751,1.813741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
109,109,Elevage equestre,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.54597,1.9970702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
110,110,Elevage du Haut de Crecy,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.900506,2.98678199999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
111,111,Comme à la Maison,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1973994,2.72299529999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
112,112,Elevage du royaume des quatre pattes,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4653812,3.065843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
113,113,La Joly Cagouille - Héliciculture,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.720015,2.9838675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
114,114,SAS GRAINS D'ORGE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.646039,3.2843921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
115,115,Elevage Golden Retriever et Labrador de la Corbeille de Vénus,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.410744,3.40960199999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
116,116,Élevage canin du Domaine d'Eily,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.662882,3.29153740000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
117,117,Elevage ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7522554,3.4211937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
118,118,Pension et élevage canin Les Eaux Vives,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3548415,2.58048400000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
119,119,EARL DE LA TOUR,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.558303,2.9191418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
120,120,GAEC RECONNU DES PATURAGES,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6379623,3.1121115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
121,121,Ferme des 4 étoiles,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6603348,1.8987381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
122,122,Earl Ferme D Haravilliers,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.1741642,2.0521125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
123,123,Ferme de Mauperthuis G.A.E.C Paquet Frères,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.8733317,2.97216660000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
124,124,L'escargot de France Janic - Héliciculture,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4681967,2.8558329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
125,125,Distributeur automatique de Lait,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.173778,2.05399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
126,126,Ferme de Grignon,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.8417138,1.94924730000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
127,127,La Ferme de Fanon,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6944085,1.9448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
128,128,Ferme de Sigy,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4790869,3.18157259999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
129,129,Pêche truite Yvelines Ferme du Haubert,,,,,,,2024-03-01,Animal Production; Meat Slaughter,,,,Unknown,49.0335366,1.80877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
130,130,Petit élevage dans un jardin,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5343698,1.9940574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
131,131,GAEC du Pontot - Ferme du Pontot,,,,,,,2024-03-01,Animal Production,,,,Unknown,47.2302344148653,5.01075200736523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
132,132,Elevage de Vaches / Taureaux ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.4413843119988,2.69919209182262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
133,133,Elevage de Vaches / Taureaux ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,50.5205797377755,3.04177857935429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
134,134,"EARL SCHNEIDER, Schneider Freddy",,,,,,,2024-03-01,Animal Production,,,,Unknown,48.9385398,8.0900845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
135,135,Ferme Schafbusch,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.0123271,7.9472589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
136,136,EARL ULRICH LAURENT,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6566567,7.5841826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
137,137,Earl Sorgius,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7049217,7.4550134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
138,138,EARL Carbiener,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7915859,7.4844308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
139,139,EARL WALDMUHLE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.932962,7.9471924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
140,140,EARL REINHART,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7846333,7.5575989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
141,141,Earl Fritsch,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3100286,7.6670383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
142,142,EARL ROTT ERNEST ET DIDIER,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.9258895,7.9164357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
143,143,EARL FERME FIX,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6523003,7.6638643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
144,144,Enclos de pâturage de moutons / brebis d'Ouessant ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.8493251827687,2.68212553113699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
145,145,Pâturage pour Chevaux / Juments ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.8423802899432,2.67192844301462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
146,146,Cochonnailles du Haut-Bois,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1477568,0.9463071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
147,147,SARL PORC BEAUCE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3345282,1.6304158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
148,148,Elevage,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3291012,1.6380764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
149,149,Elevage de cochons / truies,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2681299,0.8968714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
150,150,SCEA Le Dimna,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.335418,1.271174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
151,151,EARL Brule,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.303418,1.1875096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
152,152,Les Bonshommes,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2074562,0.9142749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
153,153,LOUVEAU PROVOOST ANNETTE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3082975,0.9268971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
154,154,Terre Noire,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.0447921,1.3107797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
155,155,Debray Bruno - Les Petites Guinières,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2919176,1.0009961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
156,156,SCEA La Mulotière,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6246712,0.956848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
157,157,SARL d'Emanville,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.331325,1.6529807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
158,158,Les Ouches,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.460478,1.3070287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
159,159,HUET Bernadette,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5386699,1.1245975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
160,160,EARL DE LA PETITE VILLE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6369256,1.0381843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
161,161,SCEA DDM,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4153472,1.0063466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
162,162,EARL DU HARRIER,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6737779,1.08724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
163,163,EARL DES BOUVIERS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6515126,0.843067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
164,164,Chambre d'Agriculture d'Eure et Loir,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2529978,0.9908538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
165,165,SCEA de la Maisonnette,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.415046,1.8407341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
166,166,SARL du Brosseron,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4805704,1.2566559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
167,167,SAS LES ILOTS DE MORHIER,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6133034,1.5470383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
168,168,EARL PIGALE SEBASTIEN,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3425202,0.888744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
169,169,DES OEUFIERES,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2115064,1.0228142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
170,170,Les Produits de la Ferme Grandvillain,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1437746,1.68183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
