establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
78,,Gert Nielsen A/S,,Stamholmen 140B,Hvidovre,,2650,,,Meat Processing; Meat Slaughter,,,,,55.613527,12.471028,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,ZBC Pølsemageri,,Maglegårdsvej 8,Roskilde,,4000,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,Reduced ApS,,Kattegatvej 45,,,2150,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,Leif Henriksen spegepølser og røgvarer,,Kragemosevej  5,Slagelse,,4200,,,Meat Processing; Meat Slaughter,,,,,55.410165,11.254752,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,Danish Crown A/S,,Tulipvej 10,Vejle,,7100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,PROCATER ApS,,Erhvervsparken 57,Fårvang,,8882,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,Allegårdens Opskæring og Pølsemageri Engros,,Melbyvej  34,Søndersø,,5471,,,Meat Processing; Meat Slaughter,,,,,55.535418,10.220889,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,Aarstidernes Varme Værksted ApS,,Kertemindevej 11,,,8940,,,Meat Processing; Meat Slaughter,,,,,56.4375,10.032271,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,Nr. Onsild ApS,,Niels Bohrs Vej 5,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,Jensens Skinker,,Grøftevej  4,Sorø,,4180,,,Meat Processing; Meat Slaughter,,,,,55.412876,11.489507,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,Tayyiv Food ApS - Ringsted,,Sleipnersvej 10,Ringsted,,4100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,GB MEAT GROUP  Hadsund,,Gl Visborgvej 51,Hadsund,,9560,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,Delika Haderslev ApS,,Hirsevej  15,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,55.234202,9.499645,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Nørmark Meat ApS,,Englandsvej 7,Vejle,,7100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,"Delika ApS, Pakkeri",,Hirsevej 22,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,55.233464,9.497937,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,Holmegaards DELI  ApS,,Glasmagervej  23,Holme Olstrup,,4684,,,Meat Processing; Meat Slaughter,,,,,55.282016,11.822988,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,WOODEN SPOON ApS,,Herstedøstervej 19,Glostrup,,2600,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,TOFTS RØGERI,,Hasselvej  2A,Stege,,4780,,,Meat Processing; Meat Slaughter,,,,,54.998306,12.286425,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,ROBERT DAMKJÆR A/S,,Anslet Landevej  10,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,55.339608,9.581537,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,NAKA  A/S,,Vestermarksvej  2,Løsning,,8723,,,Meat Processing; Meat Slaughter,,,,,55.806796,9.64678,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,European Freeze Dry Aps,,Karlebyvej  81,Kirke Hyllinge,,4070,,,Meat Processing; Meat Slaughter,,,,,55.68657,11.91696,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,Kejserindens Gryder A/S Engros,,Herstedøstervej 27,Albertslund,,2620,,,Meat Processing; Meat Slaughter,,,,,55.669621,12.369615,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,Slagter Hejsel,,Søvejen 3,Vojens,,6500,,,Meat Processing; Meat Slaughter,,,,,55.189147,9.388112,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,Fabrikken Lepo A/S,,Baldersbuen 7,Hedehusene,,2640,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,Danish Crown,,Kilen 10,Aabenraa,,6200,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,"Sønderup Landkøkken, Engros",,Gammelholmvej 4,Suldrup,,9541,,,Meat Processing; Meat Slaughter,,,,,56.808561,9.656087,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,Danish Crown A/S,,Ndr. Havnevej 1,Kolding,,6000,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,Danish Crown A/S,,Mukkerten 13,Esbjerg N,,6715,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,Danish Crown A/S,,Østerbro 40,Aalborg,,9000,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,Tayyib Food ApS,,Hassellunden 11B,Smørum,,2765,,,Meat Processing; Meat Slaughter,,,,,55.731521,12.29678,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,Dellen,,Jydekrogen 1,Vallensbæk,,2625,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,Zirfelt's Leverpostej,,Åvej  5,Løgstør,,9670,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Hvidebæk Pølsefabrik,,Industrivej 17D,Jerslev Sjælland,,4490,,,Meat Processing; Meat Slaughter,,,,,55.612118,11.213054,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,Bornholmerslagteren ApS,,Brovangen  18,Aakirkeby,,3720,,,Meat Processing; Meat Slaughter,,,,,55.073532,14.910742,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,Rævhede,,Sandmosevej 84,Åbybro,,9440,,,Meat Processing; Meat Slaughter,,,,,57.168206,9.683611,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,DAT-Schaub A/S,,Estrupvej  9,Esbjerg,,6700,,,Meat Processing; Meat Slaughter,,,,,55.474025,8.475003,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,Hilton Foods Danmark A/S,,Brunagervej  2,Hasselager,,8361,,,Meat Processing; Meat Slaughter,,,,,0.0,4.511256,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,RANDERS KØD ENGROS ApS,,Haraldsvej  60,,,8960,,,Meat Processing; Meat Slaughter,,,,,56.435979,10.052908,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,Demca ApS,,Sintrupvej 23,Brabrand,,8220,,,Meat Processing; Meat Slaughter,,,,,56.167188,10.109315,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,BF-OKS A/S,,Mejerivej  14,Hesselager,,5874,,,Meat Processing; Meat Slaughter,,,,,55.167937,10.731757,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,Danish Crown A/S,,Mosevangen 1,Svenstrup J,,9230,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,Himmerlandskød A/S v/Lars Andersen,,Mejerivej  7,Farsø,,9640,,,Meat Processing; Meat Slaughter,,,,,56.767287,9.341718,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,HANEGAL A/S Syd,,Niels Bohrs Vej 5,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,WIUM LEVERPOSTEJ ApS,,Sallingsundvej 9,Esbjerg N,,6715,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,Functional Future ApS,,Ellekær 14,Herlev,,2730,,,Meat Processing; Meat Slaughter,,,,,55.720995,12.422149,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,Jagger Junk ApS Eksternt Køkken,,Kastanie Alle 9,Sønderborg,,6400,,,Meat Processing; Meat Slaughter,,,,,54.908853,9.791012,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,Birthesminde Salg ApS,,Tempelvej 14,Vipperød,,4390,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,DAN-OX PADBORG ApS,,Industrivej 6,Padborg,,6330,,,Meat Processing; Meat Slaughter,,,,,54.824195,9.355234,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,Royal Leverpostej,,Rokhøj 24,Lystrup,,8520,,,Meat Processing; Meat Slaughter,,,,,56.228232,10.247332,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,Compass Group DK A/S 669410 Produktionskøkken,,Avedøreholmen 96,Hvidovre,,2650,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,Hørkram Foodservice A/S,,Torshøjvej  59,Hørning,,8362,,,Meat Processing; Meat Slaughter,,,,,56.108212,10.044971,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,Delika Aarhus A/S,,Gunnar Clausens Vej  13 A,Viby J,,8260,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,Stryhns A/S,,Vestre Kirkevej 13,Roskilde,,4000,,,Meat Processing; Meat Slaughter,,,,,55.667819,12.094107,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,HØJER PØLSER A/S,,Søndergade  1,Højer,,6280,,,Meat Processing; Meat Slaughter,,,,,54.962371,8.69629,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,SLAGTER LUND APS,,Nyholms Alle 35,Rødovre,,2610,,,Meat Processing; Meat Slaughter,,,,,55.674982,12.443458,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,DMRI Pilot plant - Teknologisk Institut,,Gregersensvej 9,Taastrup,,2630,,,Meat Processing; Meat Slaughter,,,,,55.657857,12.275105,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,Kødgrossisten,,Industrivænget  16,Vemmelev,,4241,,,Meat Processing; Meat Slaughter,,,,,55.36272,11.239808,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,Centralkøkkenet Aarhus Universitetshospital,,Carl Krebs' Vej 36,Århus N,,8200,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,Vores Køkken Sølund,,Sølundsvej  3B,Skanderborg,,8660,,,Meat Processing; Meat Slaughter,,,,,56.028069,9.919937,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,Danish Crown,,Erhvervsparken 2,Sønder Felding,,7280,,,Meat Processing; Meat Slaughter,,,,,55.94698,8.780971,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,DANPO A/S Forædling,,Tykhøjetvej 44,Give,,7323,,,Meat Processing; Meat Slaughter,,,,,55.806009,9.256829,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,Arla Foods Amba Hobro Mejeri,,Skivevej  39,Hobro,,9500,,,Meat Processing,,,,,56.637256,9.779709,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,Aabybro Mejeri A/S v/ Niels Henrik Lindhardt,,Brogårdsvej 148,Åbybro,,9440,,,Meat Processing,,,,,57.168435,9.716771,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,Hansens Flødeis ApS,,Landerslevvej 5-7,Jægerspris,,3630,,,Meat Processing,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,Tuff Food,,Vindingevej 36,Nyborg,,5800,,,Meat Processing,,,,,55.311107,10.776882,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,Liba Ost,,Spørringvej 36,Hjortshøj,,8530,,,Meat Processing,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,Arla Foods Amba Slagelse Mejericenter,,Karolinevej  1,Slagelse,,4200,,,Meat Processing,,,,,55.397296,11.327901,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,Them Andelsmejeri A.m.b.a Mejeriet,,Rustrupvej  16,Them,,8653,,,Meat Processing,,,,,56.095825,9.544724,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,Mammen Mejerierne A/S - afd. Klovborg,,Storegade 70,Klovborg,,8765,,,Meat Processing,,,,,55.932431,9.488585,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,Arla Foods Ingredients Group P/S R&D,,Sønderupvej 26,Videbæk,,6920,,,Meat Processing,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,Mejeriet ved fjorden,,Sjoltevej 25,Tappernøje,,4733,,,Meat Processing,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,Arla Foods Amba Hoco,,Bülowsvej  9,Holstebro,,7500,,,Meat Processing,,,,,56.348962,8.612455,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,B T OST,,Agersbølvej  2,Vejle,,7100,,,Meat Processing,,,,,55.792733,9.578381,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,Løgismose Fødevarer,,Ny Vestergade 2,Broby,,5672,,,Meat Processing,,,,,55.270875,10.310554,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,Skæve Mejeri,,Skævevej 160,Dybvad,,9352,,,Meat Processing,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,GEDSTED MEJERI A/S,,Østergade  23,Gedsted,,9631,,,Meat Processing,,,,,56.690256,9.339273,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,Øllingegaard Mejeri,,Borupvej 69,Skævinge,,3320,,,Meat Processing,,,,,55.89992,12.188197,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,Storstrøms Ost A/S,,Nr Tvedevej  27,Holme Olstrup,,4684,,,Meat Processing,,,,,55.223846,11.883409,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,Kisbæk Gårdmælk ApS,,Kisbækvej 1,Løgumkloster,,6240,,,Meat Processing,,,,,55.07268,9.021862,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,K. Mathiasen Ost En Gros A/S,,Ribe Landevej  483,Vejle,,7100,,,Meat Processing,,,,,55.682965,9.45697,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,Mejerigården Premier Is A/S,,Sennelsvej  1,Thisted,,7700,,,Meat Processing,,,,,56.960878,8.718836,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,Arla Foods Amba Kruså Mejeri,,Åbenråvej  2 A,Kruså,,6340,,,Meat Processing,,,,,54.851321,9.402961,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,Enghavegård,,Ho Bugt Vej 17,Billum,,6852,,,Meat Processing,,,,,55.593327,8.319016,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,Sønderhaven Gårdmejeri Aps,,Stadevej 314,Brønderslev,,9700,,,Meat Processing,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,Øer Is og ost Lille Raneladegård,,Øervej  7,Ebeltoft,,8400,,,Meat Processing,,,,,56.146512,10.711381,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
